spec,geovar,term,coef,se,stat,p,n,collin,err,palier,mesure
spec1,polyarchy_dist,polyarchy_dist,-0.444418813756385,0.0474900557609011,-9.35814470283856,8.71462495419944e-21,616424,"","",D,polyarchy_dist
spec1,ipd,ipd,-0.069472638576642,0.0149176013995329,-4.65709176133485,3.22209092863148e-06,616424,"","",D,polyarchy_dist
spec2,polyarchy_dist,polyarchy_dist,0.128873031285661,0.0895056166082909,1.43983178005081,0.14991499760958,802186,"","",D,polyarchy_dist
spec2,ipd,ipd,0.0354961569177244,0.0297321365895711,1.1938649888409,0.232530784819462,802186,"","",D,polyarchy_dist
spec3,polyarchy_dist,polyarchy_dist,0.148257900306543,0.0902299194050879,1.64311240976441,0.100359677738807,828836,"","",D,polyarchy_dist
spec3,ipd,ipd,0.0514799366817125,0.0324156033992467,1.58812211661341,0.112258728071302,828836,"","",D,polyarchy_dist
spec4,polyarchy_dist,polyarchy_dist,-0.0407634379221788,0.0617035969462836,-0.66063309012059,0.508847642827654,805994,"","",D,polyarchy_dist
spec4,ipd,ipd,-0.0668724231568772,0.0319632812311911,-2.09216390123365,0.036423856482205,805994,"","",D,polyarchy_dist
spec5,polyarchy_dist,polyarchy_dist,-0.0407634379221788,0.0685332116005424,-0.594798302460644,0.551978302422737,805994,"","",D,polyarchy_dist
spec5,ipd,ipd,-0.0668724231568772,0.0401584187805105,-1.6652155435296,0.0958697610058646,805994,"","",D,polyarchy_dist
spec6,polyarchy_dist,polyarchy_dist,-0.219350660546044,0.148189367686671,-1.48020511842547,0.138818514896177,649836,"","",D,polyarchy_dist
spec6,ipd,ipd,-0.0128686423606829,0.0440872926305534,-0.29189005704026,0.770370685950035,649836,"","",D,polyarchy_dist
spec7,polyarchy_dist,polyarchy_dist,-0.0270289514043892,0.0634286220024901,-0.426131776965422,0.670011826306195,805701,"","",D,polyarchy_dist
spec7,ipd,ipd,-0.073444470345654,0.0324124964324511,-2.26593068814416,0.0234556273272156,805701,"","",D,polyarchy_dist
spec8,polyarchy_dist,pair_nato::non:polyarchy_dist,-0.023987705861708,0.0803430229172403,-0.298566135436766,0.765271107464105,805994,"","",D,polyarchy_dist
spec8,polyarchy_dist,pair_nato::inter:polyarchy_dist,-0.0832744451438103,0.0801300348752651,-1.0392413440658,0.298692506715613,805994,"","",D,polyarchy_dist
spec8,polyarchy_dist,pair_nato::intra:polyarchy_dist,0.014238094341776,0.109901020217972,0.129553795893221,0.89691946059692,805994,"","",D,polyarchy_dist
spec8,ipd,pair_nato::non:ipd,-0.0425312750002256,0.0413336716774148,-1.02897403676493,0.303491875438473,805994,"","",D,polyarchy_dist
spec8,ipd,pair_nato::inter:ipd,-0.0573616812502959,0.0378734173567291,-1.5145631224668,0.129883077124368,805994,"","",D,polyarchy_dist
spec8,ipd,pair_nato::intra:ipd,-0.153681412104896,0.0433055624762354,-3.54876841027595,0.000387037317214101,805994,"","",D,polyarchy_dist
spec9,polyarchy_dist,pair_nato::non:polyarchy_dist,-0.567213987965999,0.18217814242017,-3.1135128530282,0.00184874457330055,649836,"","",D,polyarchy_dist
spec9,polyarchy_dist,pair_nato::inter:polyarchy_dist,-0.114049206370469,0.1663238317178,-0.685705741579925,0.492898685411099,649836,"","",D,polyarchy_dist
spec9,polyarchy_dist,pair_nato::intra:polyarchy_dist,0.79012993657959,0.373747355686623,2.11407498824445,0.0345088630635078,649836,"","",D,polyarchy_dist
spec9,ipd,pair_nato::non:ipd,-0.00459820326467302,0.0619731617000409,-0.0741966867356064,0.940853882188189,649836,"","",D,polyarchy_dist
spec9,ipd,pair_nato::inter:ipd,-0.0158030189489194,0.0522351750732871,-0.302535962150934,0.762243523201444,649836,"","",D,polyarchy_dist
spec9,ipd,pair_nato::intra:ipd,-0.0210141421244483,0.0715825592701997,-0.293565113327775,0.769090237215821,649836,"","",D,polyarchy_dist
spec10,polyarchy_dist,period::1995-2007:polyarchy_dist,0.202602409259889,0.0676810962958155,2.99348592662226,0.00275810228537375,805994,"","",D,polyarchy_dist
spec10,polyarchy_dist,period::2008-2013:polyarchy_dist,0.146547782594695,0.0651109508312674,2.25073940287661,0.0244020475563172,805994,"","",D,polyarchy_dist
spec10,polyarchy_dist,period::2014-2017:polyarchy_dist,-0.013812660149736,0.0586774383330416,-0.23539984945045,0.813898402912347,805994,"","",D,polyarchy_dist
spec10,polyarchy_dist,period::2018-2021:polyarchy_dist,-0.145451371214679,0.0609775086371456,-2.38532820486658,0.0170638902017746,805994,"","",D,polyarchy_dist
spec10,polyarchy_dist,period::2022-2024:polyarchy_dist,-0.343372832867904,0.0864470466411766,-3.97205973146974,7.12538465206654e-05,805994,"","",D,polyarchy_dist
spec10,ipd,period::1995-2007:ipd,0.000727976648433286,0.0255717690352584,0.0284679815240608,0.977288904716402,805994,"","",D,polyarchy_dist
spec10,ipd,period::2008-2013:ipd,-0.0405095896420686,0.0240962177469107,-1.68115967690665,0.0927319034275173,805994,"","",D,polyarchy_dist
spec10,ipd,period::2014-2017:ipd,-0.0947519082085675,0.0243614551464257,-3.88941906955297,0.000100484470786779,805994,"","",D,polyarchy_dist
spec10,ipd,period::2018-2021:ipd,-0.144688409088023,0.0269232814270028,-5.37410008807126,7.69660990420443e-08,805994,"","",D,polyarchy_dist
spec10,ipd,period::2022-2024:ipd,-0.213276954244014,0.0369214165847327,-5.77651059933075,7.62657001279867e-09,805994,"","",D,polyarchy_dist
rob1,polyarchy_dist,polyarchy_dist,-0.329479909888651,0.124925206454549,-2.63741737347878,0.00835399745171435,805994,"","",D,polyarchy_dist
rob1,polyarchy_dist,I(polyarchy_dist^2),0.439985434908098,0.190336901098693,2.31161394542175,0.0207989674423446,805994,"","",D,polyarchy_dist
rob1,ipd,ipd,-0.138953112709765,0.0404089818073613,-3.43866899126995,0.000584581544264251,805994,"","",D,polyarchy_dist
rob1,ipd,I(ipd^2),0.0290409446792204,0.00920812286819017,3.15383983195353,0.00161137496889763,805994,"","",D,polyarchy_dist
rob2,polyarchy_dist,polyarchy_dist,-0.0408429186167002,0.0621483500373658,-0.657184279102246,0.511062432801085,645311,"","",D,polyarchy_dist
rob2,ipd,ipd,-0.0677427498225155,0.0321371581853265,-2.10792595387125,0.0350373948425591,645311,"","",D,polyarchy_dist
rob3,polyarchy_dist,polyarchy_dist,-0.0636007766191779,0.0655963791318028,-0.969577550788054,0.33225710732112,639523,"","",D,polyarchy_dist
rob3,ipd,ipd,-0.123411816446422,0.0373425218690294,-3.30486025767786,0.000950237656375126,639523,"","",D,polyarchy_dist
rob4,polyarchy_dist,polyarchy_dist,-0.0850130720325508,0.0580956300261499,-1.46332989235653,0.143377132050187,776366,"","",D,polyarchy_dist
rob4,ipd,ipd,0.0269907243151696,0.0177644800672875,1.51936472178951,0.128670716750716,776366,"","",D,polyarchy_dist
spec1,polity_dist,polity_dist,-0.0284404918547277,0.00192250637117587,-14.7934447870425,2.66604664907638e-49,413585,"","",D,polity_dist
spec1,ipd,ipd,-0.114355466486491,0.0157220499337182,-7.27357227388263,3.60861664424313e-13,413585,"","",D,polity_dist
spec2,polity_dist,polity_dist,0.0060801077624888,0.00452348892111688,1.34411907899347,0.178909883458243,541538,"","",D,polity_dist
spec2,ipd,ipd,0.0764151220106405,0.0321734981417213,2.37509523129997,0.0175444230454276,541538,"","",D,polity_dist
spec3,polity_dist,polity_dist,0.00703469128800756,0.0046902612391837,1.49985063288967,0.133653098210309,555050,"","",D,polity_dist
spec3,ipd,ipd,0.0887684399584394,0.0341882915453883,2.59645732342579,0.00941906057452685,555050,"","",D,polity_dist
spec4,polity_dist,polity_dist,0.00515808894008237,0.00202336109455778,2.54926762897441,0.0107949423583175,534884,"","",D,polity_dist
spec4,ipd,ipd,0.0409547037600093,0.0155746693616698,2.62957131281395,0.00854925989221446,534884,"","",D,polity_dist
spec5,polity_dist,polity_dist,0.00515808894008237,0.00231198108907525,2.23102557562247,0.0256794349353646,534884,"","",D,polity_dist
spec5,ipd,ipd,0.0409547037600093,0.0184710950302158,2.21723204244328,0.0266072390308124,534884,"","",D,polity_dist
spec6,polity_dist,polity_dist,0.00427015988133837,0.00486032858007274,0.878574320848585,0.379632124210992,415927,"","",D,polity_dist
spec6,ipd,ipd,0.143550572661073,0.0406970275652458,3.52729870580676,0.000419822846571031,415927,"","",D,polity_dist
spec7,polity_dist,polity_dist,0.00506722399904958,0.00207061885501872,2.44720267410284,0.0143969855941413,534616,"","",D,polity_dist
spec7,ipd,ipd,0.0344890279246843,0.0155310194269658,2.22065448355583,0.0263743725347358,534616,"","",D,polity_dist
spec8,polity_dist,pair_nato::non:polity_dist,0.00285606426713529,0.00253798783427734,1.12532622440584,0.26045082097417,534884,"","",D,polity_dist
spec8,polity_dist,pair_nato::inter:polity_dist,0.00851068091762842,0.00266323111079772,3.19562237130792,0.00139529600030033,534884,"","",D,polity_dist
spec8,polity_dist,pair_nato::intra:polity_dist,0.0058991735633623,0.00474820019126913,1.24240203144963,0.214088266491869,534884,"","",D,polity_dist
spec8,ipd,pair_nato::non:ipd,0.0412651834451949,0.0248059650725965,1.66351856597513,0.0962086776032941,534884,"","",D,polity_dist
spec8,ipd,pair_nato::inter:ipd,0.0642199780699736,0.0208622034020538,3.07829316167301,0.00208189997076467,534884,"","",D,polity_dist
spec8,ipd,pair_nato::intra:ipd,-0.00339877560572865,0.0236932895169584,-0.143448869912976,0.885935689419668,534884,"","",D,polity_dist
spec9,polity_dist,pair_nato::non:polity_dist,0.00198368948613761,0.00502048555492789,0.395119050624597,0.692755030009728,415927,"","",D,polity_dist
spec9,polity_dist,pair_nato::inter:polity_dist,0.0108679601738717,0.00696697281650818,1.55992573246735,0.118777432707823,415927,"","",D,polity_dist
spec9,polity_dist,pair_nato::intra:polity_dist,-0.00877930583077766,0.0161469814356964,-0.543711892265454,0.586639747556723,415927,"","",D,polity_dist
spec9,ipd,pair_nato::non:ipd,0.137287496018151,0.0550156534666287,2.49542607180748,0.0125805967336037,415927,"","",D,polity_dist
spec9,ipd,pair_nato::inter:ipd,0.201221259730765,0.0493834043030748,4.07467372026103,4.60789055309606e-05,415927,"","",D,polity_dist
spec9,ipd,pair_nato::intra:ipd,0.0621243865495677,0.0736237962392688,0.843808520110409,0.398776413672322,415927,"","",D,polity_dist
spec10,polity_dist,period::1995-2007:polity_dist,0.00971221629905919,0.00228362757268848,4.25297733098622,2.10946938143488e-05,534884,"","",D,polity_dist
spec10,polity_dist,period::2008-2013:polity_dist,0.00710496726312927,0.0023269910613261,3.05328515489883,0.00226350737512839,534884,"","",D,polity_dist
spec10,polity_dist,period::2014-2017:polity_dist,-0.000156815665190135,0.00224871113908563,-0.0697357977485267,0.944403948643502,534884,"","",D,polity_dist
spec10,polity_dist,period::2018-2021:polity_dist,-0.000583950660819141,0.00242908725653258,-0.240399211369914,0.810020789518148,534884,"","",D,polity_dist
spec10,ipd,period::1995-2007:ipd,0.0861689996497245,0.0169541233693969,5.08248039561068,3.72537770919237e-07,534884,"","",D,polity_dist
spec10,ipd,period::2008-2013:ipd,0.0418762299020915,0.015585682036198,2.68683974206796,0.00721315512054842,534884,"","",D,polity_dist
spec10,ipd,period::2014-2017:ipd,-0.0127467801955712,0.016089289573379,-0.792252519133085,0.428213450992741,534884,"","",D,polity_dist
spec10,ipd,period::2018-2021:ipd,-0.0352219479030038,0.0186144606303811,-1.89218203000291,0.0584667317907926,534884,"","",D,polity_dist
rob1,polity_dist,polity_dist,0.0111823270389446,0.0058792880270379,1.90198659897573,0.0571729065834448,534884,"","",D,polity_dist
rob1,polity_dist,I(polity_dist^2),-0.000387912657494583,0.00035663180587235,-1.08771189531376,0.276722314736774,534884,"","",D,polity_dist
rob1,ipd,ipd,-0.0435498545729136,0.0241626945605002,-1.80235918903294,0.0714889117102399,534884,"","",D,polity_dist
rob1,ipd,I(ipd^2),0.0344973158539413,0.00747633606148749,4.61420080240183,3.94610776516433e-06,534884,"","",D,polity_dist
rob2,polity_dist,polity_dist,0.00527528215353025,0.00204071782573262,2.5850130218941,0.00973753196738365,460843,"","",D,polity_dist
rob2,ipd,ipd,0.0410738756943029,0.0157022248252369,2.61579974503283,0.00890187490570355,460843,"","",D,polity_dist
rob3,polity_dist,polity_dist,0.00338047768059494,0.00184222766758473,1.83499452324856,0.0665065009440187,389478,"","",D,polity_dist
rob3,ipd,ipd,-0.00462356860411747,0.0154417746677426,-0.299419509972255,0.764619977801342,389478,"","",D,polity_dist
rob4,polity_dist,polity_dist,0.0036277518719811,0.00251112632800569,1.444671194564,0.148550264657384,513218,"","",D,polity_dist
rob4,ipd,ipd,0.0329712308600374,0.0185874754863155,1.7738412558667,0.0760894118408422,513218,"","",D,polity_dist
spec1,shared_rival_mid,shared_rival_mid,0.0620756239467964,0.0281214963335527,2.207408283347,0.0272926671518099,438210,"","",D,shared_rival_mid
spec1,ipd,ipd,-0.0486368848317913,0.0147854721681832,-3.28950501401321,0.00100472905068354,438210,"","",D,shared_rival_mid
spec2,shared_rival_mid,shared_rival_mid,-0.0273914440421607,0.0210257947513036,-1.30275427712251,0.192658665173344,651736,"","",D,shared_rival_mid
spec2,ipd,ipd,0.103742277698418,0.0313774217268121,3.30627157966169,0.000945464018978822,651736,"","",D,shared_rival_mid
spec3,shared_rival_mid,shared_rival_mid,-0.0949634646386655,0.035292813076262,-2.69073095515127,0.00712956665934143,662272,"","",D,shared_rival_mid
spec3,ipd,ipd,0.117513753520525,0.0330032873291199,3.56066813431758,0.000369912361613989,662272,"","",D,shared_rival_mid
spec4,shared_rival_mid,shared_rival_mid,0.0221832472578446,0.00829638944263386,2.67384353292871,0.00749874292009346,607569,"","",D,shared_rival_mid
spec4,ipd,ipd,0.0426332005502469,0.0179923519448154,2.36951793078568,0.0178112914173378,607569,"","",D,shared_rival_mid
spec5,shared_rival_mid,shared_rival_mid,0.0221832472578446,0.0105233133905576,2.10800975268392,0.035030145844563,607569,"","",D,shared_rival_mid
spec5,ipd,ipd,0.0426332005502469,0.0209742911350616,2.03264083042021,0.0420888232254243,607569,"","",D,shared_rival_mid
spec6,shared_rival_mid,shared_rival_mid,-0.0145426789109987,0.0173215204383162,-0.839572886386436,0.40114790679422,423942,"","",D,shared_rival_mid
spec6,ipd,ipd,0.136635752314019,0.0469650793808674,2.90930525648555,0.00362232983917929,423942,"","",D,shared_rival_mid
spec7,shared_rival_mid,shared_rival_mid,0.02572704618888,0.00814473570652001,3.15873309041631,0.00158456539151008,606938,"","",D,shared_rival_mid
spec7,ipd,ipd,0.0366042202417215,0.0177782476718861,2.05893296782033,0.0395006603611998,606938,"","",D,shared_rival_mid
spec8,shared_rival_mid,pair_nato::non:shared_rival_mid,0.0378730626401156,0.0124955991122936,3.03091210751589,0.00243816209988368,607569,"","",D,shared_rival_mid
spec8,shared_rival_mid,pair_nato::inter:shared_rival_mid,0.0396333551349657,0.0140741163092664,2.81604572990996,0.00486187457226074,607569,"","",D,shared_rival_mid
spec8,shared_rival_mid,pair_nato::intra:shared_rival_mid,-0.00402333603738207,0.0103138596510503,-0.390090244923235,0.696469816009507,607569,"","",D,shared_rival_mid
spec8,ipd,pair_nato::non:ipd,0.0277464857593111,0.028761763740928,0.964700426901423,0.334694881375271,607569,"","",D,shared_rival_mid
spec8,ipd,pair_nato::inter:ipd,0.067007759991926,0.0221025490018398,3.03167566719785,0.00243200362710646,607569,"","",D,shared_rival_mid
spec8,ipd,pair_nato::intra:ipd,0.0220221671761699,0.0240651196797204,0.915107320024173,0.360135292519365,607569,"","",D,shared_rival_mid
spec9,shared_rival_mid,pair_nato::non:shared_rival_mid,0.0153377799453661,0.0279278041831126,0.549193908865937,0.582872384098418,423942,"","",D,shared_rival_mid
spec9,shared_rival_mid,pair_nato::inter:shared_rival_mid,-0.0106035110220527,0.0291376790173901,-0.36391062636541,0.715924749258188,423942,"","",D,shared_rival_mid
spec9,shared_rival_mid,pair_nato::intra:shared_rival_mid,-0.0345642556452517,0.0279553713310152,-1.23640838949988,0.216306799220439,423942,"","",D,shared_rival_mid
spec9,ipd,pair_nato::non:ipd,0.153064623691235,0.0671926951004663,2.27799500321237,0.0227268753094023,423942,"","",D,shared_rival_mid
spec9,ipd,pair_nato::inter:ipd,0.207755371719869,0.054334989075465,3.82360197830022,0.00013151615971199,423942,"","",D,shared_rival_mid
spec9,ipd,pair_nato::intra:ipd,0.0240250899471848,0.0785691891861898,0.305782587246143,0.759770187215099,423942,"","",D,shared_rival_mid
spec10,shared_rival_mid,period::1995-2007:shared_rival_mid,0.0113934587930961,0.0137977585601006,0.825747076488418,0.408947581357957,607569,"","",D,shared_rival_mid
spec10,shared_rival_mid,period::2008-2013:shared_rival_mid,0.021354156585373,0.00986372201894357,2.16491873395881,0.0303939092693199,607569,"","",D,shared_rival_mid
spec10,shared_rival_mid,period::2014-2017:shared_rival_mid,0.0612058831346251,0.0216388576240425,2.82851729966652,0.0046764173539498,607569,"","",D,shared_rival_mid
spec10,ipd,period::1995-2007:ipd,0.0818676221934497,0.0184815438295273,4.42969607672345,9.43659816719935e-06,607569,"","",D,shared_rival_mid
spec10,ipd,period::2008-2013:ipd,0.0371834652095,0.0179854878579359,2.06741487932968,0.0386950773866069,607569,"","",D,shared_rival_mid
spec10,ipd,period::2014-2017:ipd,-0.00324711106038831,0.0187072759504293,-0.173574766790875,0.862199664149683,607569,"","",D,shared_rival_mid
rob1,shared_rival_mid,shared_rival_mid,0.0280625976464256,0.0121709531400117,2.30570254634951,0.0211272587396104,607569,"","",D,shared_rival_mid
rob1,shared_rival_mid,I(shared_rival_mid^2),-0.00320000377856246,0.00663634246499527,-0.482193888492272,0.629668217939294,607569,"","",D,shared_rival_mid
rob1,ipd,ipd,-0.040259103176078,0.0254381019472287,-1.58262999572827,0.113505822549824,607569,"","",D,shared_rival_mid
rob1,ipd,I(ipd^2),0.0325024578645995,0.00726120674509162,4.4761785479487,7.59909412088874e-06,607569,"","",D,shared_rival_mid
rob2,shared_rival_mid,shared_rival_mid,0.0224319696516636,0.00834836417630893,2.68698983153147,0.00720991475982785,409160,"","",D,shared_rival_mid
rob2,ipd,ipd,0.0423254632391149,0.018233799756392,2.32126401543251,0.0202725990875937,409160,"","",D,shared_rival_mid
rob3,shared_rival_mid,shared_rival_mid,0.0314483159947059,0.00826751975241981,3.80383923310268,0.000142470661672196,414490,"","",D,shared_rival_mid
rob3,ipd,ipd,-0.0193745203022596,0.0192082433163636,-1.00865654308712,0.313139379886475,414490,"","",D,shared_rival_mid
rob4,shared_rival_mid,shared_rival_mid,-0.00740444316173343,0.00889228842110645,-0.832681398880234,0.4050244378961,585959,"","",D,shared_rival_mid
rob4,ipd,ipd,0.0541578265251695,0.0201475174630549,2.6880645034546,0.00718675124243011,585959,"","",D,shared_rival_mid
spec1,sanction_nontrade,sanction_nontrade,-0.573054199767968,0.0250890558015026,-22.8408037473315,1.3969387307985e-114,673771,"","",D,sanction_nontrade
spec1,ipd,ipd,-0.0308138639668111,0.0142930747120543,-2.15585971441287,0.0311018213528702,673771,"","",D,sanction_nontrade
spec2,sanction_nontrade,sanction_nontrade,0.0808669937753406,0.0431192163179685,1.87542818911674,0.0607338401035205,958846,"","",D,sanction_nontrade
spec2,ipd,ipd,0.0459028012706743,0.0300360637703002,1.52825621964697,0.126448935254064,958846,"","",D,sanction_nontrade
spec3,sanction_nontrade,sanction_nontrade,0.138407770812972,0.0606975900147953,2.2802844524673,0.0225908233072377,984706,"","",D,sanction_nontrade
spec3,ipd,ipd,0.0618814814264623,0.0325368912164222,1.90188672343808,0.0571859652485241,984706,"","",D,sanction_nontrade
spec4,sanction_nontrade,sanction_nontrade,-0.0804905039112696,0.0198211945578269,-4.06083012183974,4.88985424861912e-05,932281,"","",D,sanction_nontrade
spec4,ipd,ipd,-0.0225435747095562,0.0217556887235019,-1.0362151709407,0.300101770648593,932281,"","",D,sanction_nontrade
spec5,sanction_nontrade,sanction_nontrade,-0.0804905039112696,0.0229884011313897,-3.50135285404269,0.00046290251553856,932281,"","",D,sanction_nontrade
spec5,ipd,ipd,-0.0225435747095562,0.0283643515663263,-0.794785477709265,0.426738299981351,932281,"","",D,sanction_nontrade
spec6,sanction_nontrade,sanction_nontrade,0.041684006247948,0.0444690585210912,0.937371008837026,0.348567748295665,703349,"","",D,sanction_nontrade
spec6,ipd,ipd,0.0295708498080572,0.0381450942994626,0.775220257050821,0.438209520201805,703349,"","",D,sanction_nontrade
spec7,sanction_nontrade,sanction_nontrade,-0.0850094726364836,0.0199545234311168,-4.26016050595931,2.04280152539477e-05,931498,"","",D,sanction_nontrade
spec7,ipd,ipd,-0.0288060201211455,0.022127744104236,-1.30180555168437,0.192982865502778,931498,"","",D,sanction_nontrade
spec8,sanction_nontrade,pair_nato::non:sanction_nontrade,-0.0336322901585856,0.0633182298499517,-0.531162830014132,0.595305948097859,932281,"","",D,sanction_nontrade
spec8,sanction_nontrade,pair_nato::inter:sanction_nontrade,-0.0779150041256485,0.0235296574963194,-3.31135309291418,0.000928459754013942,932281,"","",D,sanction_nontrade
spec8,sanction_nontrade,pair_nato::intra:sanction_nontrade,-0.0985802827134327,0.0249699711153142,-3.94795341404992,7.88221375811818e-05,932281,"","",D,sanction_nontrade
